0001 Halden;3001 Halden;25 887;;14,23;;1 819
0002 Sponvika;3001 Halden;534;;0,41;;1 316
0003 Isebakke;3001 Halden;877;;1,55;;566
0012 Hasle;3003 Sarpsborg;672;;0,64;;1 054
0013 Stikkaåsen;3003 Sarpsborg;219;;0,14;;1 597
0022 Fredrikstad/Sarpsborg i alt;;117 663;;59,95;;1 963
;3004 Fredrikstad;;69 568;;35,50;1 959
;3003 Sarpsborg;;48 095;;24,45;1 967
0031 Moss i alt;;47 725;;22,13;;2 157
;3002 Moss;;41 440;;18,23;2 274
;3019 Vestby;;6 285;;3,90;1 612
0033 Såstadbråten;3002 Moss;422;;0,27;;1 550
0041 Skjærhalden;3011 Hvaler;927;;0,85;;1 090
0042 Rød;3011 Hvaler;668;;0,39;;1 706
0043 Hauge;3011 Hvaler;406;;0,46;;890
0044 Utgård;3011 Hvaler;321;;0,31;;1 022
0045 Norderhaug;3011 Hvaler;609;;0,49;;1 238
0051 Skivika i alt;;1 081;;0,50;;2 171
;3004 Fredrikstad;;1 059;;0,49;2 159
;3003 Sarpsborg;;22;;0,01;2 930
0053 Glosli;3004 Fredrikstad;761;;0,57;;1 343
0054 Holm;3004 Fredrikstad;237;;0,22;;1 058
0061 Ise;3003 Sarpsborg;703;;0,63;;1 117
0071 Skjeberg;3003 Sarpsborg;1 498;;0,92;;1 623
0072 Høysand;3003 Sarpsborg;658;;0,81;;808
0081 Ørje;3013 Marker;1 849;;1,69;;1 092
0091 Skjønhaug;3014 Indre Østfold;2 082;;1,74;;1 197
0092 Hamnås;3014 Indre Østfold;222;;0,26;;865
0093 Heiås;3014 Indre Østfold;861;;0,86;;996
0101 Spydeberg;3014 Indre Østfold;6 340;;3,63;;1 749
0111 Askim;3014 Indre Østfold;14 755;;7,65;;1 928
0121 Mysen;3014 Indre Østfold;6 759;;4,71;;1 436
0122 Slitu;3014 Indre Østfold;782;;0,66;;1 182
0123 Trømborg;3014 Indre Østfold;237;;0,22;;1 070
0124 Finnestad;3014 Indre Østfold;211;;0,22;;980
0125 Jansberg;3014 Indre Østfold;251;;0,18;;1 427
0131 Skiptvet;3015 Skiptvet;1 768;;1,16;;1 518
0141 Rakkestad;3016 Rakkestad;4 796;;3,57;;1 345
0142 Degernes;3016 Rakkestad;313;;0,32;;983
0151 Jelsnes;3003 Sarpsborg;319;;0,21;;1 508
0161 Rostadneset;3004 Fredrikstad;277;;0,15;;1 909
0172 Lunde;3004 Fredrikstad;489;;0,24;;2 041
0181 Øyenkilen;3004 Fredrikstad;318;;0,39;;825
0182 Slevik;3004 Fredrikstad;1 110;;0,85;;1 302
0185 Lervik;3004 Fredrikstad;3 268;;2,36;;1 385
0191 Spetalen i alt;;2 326;;1,73;;1 345
;3017 Råde;;2 212;;1,59;1 391
;3004 Fredrikstad;;114;;0,14;821
0193 Karlshus;3017 Råde;2 314;;2,09;;1 105
0194 Missingmyr;3017 Råde;901;;0,91;;993
0195 Tomb;3017 Råde;281;;0,40;;704
0201 Halmstad i alt;;3 316;;1,68;;1 970
;3002 Moss;;3 211;;1,54;2 082
;3017 Råde;;105;;0,14;748
0202 Larkollen;3002 Moss;1 529;;1,56;;978
0203 Kirkegrenda;3002 Moss;324;;0,30;;1 070
0204 Fuglevik;3002 Moss;513;;0,35;;1 454
0206 Møvik;3002 Moss;256;;0,23;;1 120
0211 Kirkebygden;3018 Våler (Viken);1 448;;0,96;;1 502
0212 Våk;3018 Våler (Viken);946;;0,50;;1 881
0213 Svinndal;3018 Våler (Viken);571;;0,43;;1 330
0214 Rød;3018 Våler (Viken);982;;0,34;;2 870
0221 Tomter;3014 Indre Østfold;2 089;;1,08;;1 940
0223 Ringvoll;3014 Indre Østfold;531;;0,45;;1 177
0503 Hølen;3019 Vestby;1 061;;0,67;;1 583
0508 Vestby;3019 Vestby;7 981;;3,57;;2 236
0511 Siggerud;3020 Nordre Follo;1 474;;0,73;;2 012
0512 Ski i alt;;20 519;;9,86;;2 082
;3020 Nordre Follo;;14 034;;5,73;2 451
;3021 Ås;;6 485;;4,13;1 569
0513 Kråkstad;3020 Nordre Follo;1 107;;0,57;;1 948
0514 Skotbu;3020 Nordre Follo;466;;0,20;;2 377
0515 Sandvoll;3020 Nordre Follo;275;;0,30;;906
0523 Ås;3021 Ås;10 725;;4,73;;2 267
0531 Drøbak;3022 Frogn;13 522;;6,19;;2 185
0541 Nesoddtangen;3023 Nesodden;13 150;;6,27;;2 099
0542 Fjellstrand;3023 Nesodden;1 283;;0,98;;1 306
0543 Fagerstrand;3023 Nesodden;2 854;;1,82;;1 570
0544 Torvik;3023 Nesodden;417;;0,38;;1 104
0551 Lommedalen;3024 Bærum;11 225;;4,08;;2 749
0572 Konglungen;3025 Asker;276;;0,21;;1 285
0581 Aursmoen;3026 Aurskog-Høland;3 483;;2,22;;1 569
0582 Bjørkelangen;3026 Aurskog-Høland;3 949;;2,86;;1 381
0584 Løken;3026 Aurskog-Høland;1 650;;1,49;;1 105
0585 Momoen;3026 Aurskog-Høland;499;;0,41;;1 220
0586 Hemnes;3026 Aurskog-Høland;745;;0,71;;1 052
0592 Blaker;3030 Lillestrøm;462;;0,44;;1 053
0593 Hogsetfeltet;3030 Lillestrøm;925;;0,42;;2 226
0594 Sørumsand;3030 Lillestrøm;5 353;;2,23;;2 400
0595 Lørenfallet;3030 Lillestrøm;1 101;;0,66;;1 672
0596 Lindeberg;3030 Lillestrøm;1 199;;0,69;;1 746
0597 Frogner;3030 Lillestrøm;1 557;;0,68;;2 276
0598 Lundermoen;3030 Lillestrøm;1 467;;0,67;;2 202
0601 Åkrene;3030 Lillestrøm;372;;0,23;;1 639
0603 Fjellsrud;3030 Lillestrøm;601;;0,42;;1 437
0609 Fetsund-Østersund;3030 Lillestrøm;8 584;;4,19;;2 047
0611 Flateby;3028 Enebakk;3 690;;1,60;;2 302
0612 YtreEnebakk;3028 Enebakk;4 409;;2,36;;1 868
0613 Kirkebygda;3028 Enebakk;608;;0,55;;1 111
0622 Leirsund;3030 Lillestrøm;1 405;;0,75;;1 867
0623 Hellerud;3030 Lillestrøm;257;;0,53;;484
0633 Åneby;3031 Nittedal;1 496;;0,58;;2 559
0635 Rotnes;3031 Nittedal;7 079;;2,83;;2 504
0639 Løstad;3031 Nittedal;3 537;;1,62;;2 189
0642 Grønlund;3032 Gjerdrum;5 251;;2,18;;2 408
0651 Kløfta;3033 Ullensaker;8 071;;3,59;;2 246
0653 Sand;3033 Ullensaker;2 413;;0,85;;2 833
0655 Sessvollmoen;3033 Ullensaker;1 256;;1,04;;1 211
0656 Nordkisa;3033 Ullensaker;1 276;;0,73;;1 739
0657 Borgen;3033 Ullensaker;1 351;;0,59;;2 306
0659 Jessheim;3033 Ullensaker;22 213;;7,59;;2 927
0661 Opakermoen;3034 Nes;535;;0,48;;1 116
0662 Årnes;3034 Nes;4 736;;2,94;;1 613
0663 Haga;3034 Nes;701;;0,64;;1 093
0665 Fjellfoten;3034 Nes;1 239;;0,77;;1 602
0666 Skogrand;3034 Nes;332;;0,34;;976
0667 Brårud;3034 Nes;464;;0,38;;1 210
0668 Vormsund;3034 Nes;424;;0,36;;1 190
0669 Tomteråsen;3034 Nes;739;;0,47;;1 559
0670 Kampå;3034 Nes;926;;0,74;;1 246
0671 Minnesund;3035 Eidsvoll;537;;0,63;;852
0672 Langset;3035 Eidsvoll;404;;0,41;;991
0673 Eidsvoll;3035 Eidsvoll;6 068;;4,28;;1 417
0675 Råholt i alt;;14 402;;8,33;;1 728
;3035 Eidsvoll;;13 948;;8,03;1 737
;3033 Ullensaker;;454;;0,30;1 506
0681 Maura;3036 Nannestad;4 421;;2,20;;2 010
0682 Teigebyen;3036 Nannestad;3 144;;1,57;;2 005
0683 Åsgrenda;3036 Nannestad;1 324;;1,07;;1 239
0684 Løkenfeltet;3036 Nannestad;632;;0,44;;1 430
0685 Eltonåsen;3036 Nannestad;1 676;;0,74;;2 264
0691 Prestegårdshagen;3037 Hurdal;362;;0,29;;1 230
0692 Torget;3037 Hurdal;726;;0,86;;848
0701 Smestad;3027 Rælingen;2 548;;0,91;;2 798
0702 Fjellstad;3027 Rælingen;1 007;;0,53;;1 883
0721 Aulifeltet;3034 Nes;2 862;;1,67;;1 710
0722 Neskollen;3034 Nes;2 732;;0,89;;3 068
0723 Bjertnestunet;3034 Nes;374;;0,20;;1 859
0801 Oslo i alt;;1 043 168;;270,45;;3 857
;0301 Oslo;;692 901;;129,93;5 333
;3024 Bærum;;115 543;;43,93;2 630
;3025 Asker;;68 546;;36,76;1 865
;3030 Lillestrøm;;56 927;;21,14;2 693
;3029 Lørenskog;;42 381;;12,84;3 300
;3020 Nordre Follo;;39 121;;14,93;2 620
;3027 Rælingen;;14 537;;4,48;3 247
;3031 Nittedal;;10 766;;4,83;2 227
;3049 Lier;;2 446;;1,61;1 516
0802 Movatn;0301 Oslo;294;;0,54;;547
1001 Hamar i alt;;28 535;;13,95;;2 045
;3403 Hamar;;26 121;;12,17;2 147
;3411 Ringsaker;;2 109;;1,50;1 409
;3413 Stange;;305;;0,29;1 057
1002 Ingeberg;3403 Hamar;891;;0,45;;1 972
1003 Blæstadgrenda;3403 Hamar;419;;0,31;;1 337
1011 Kongsvinger;3401 Kongsvinger;12 149;;8,17;;1 487
1012 Roverud;3401 Kongsvinger;769;;0,98;;784
1014 Austmarka(Kongsvinger);3401 Kongsvinger;229;;0,49;;471
1020 Byflaten;3411 Ringsaker;258;;0,20;;1 320
1021 Brumunddal;3411 Ringsaker;11 019;;7,26;;1 519
1022 Tingnes;3411 Ringsaker;395;;0,44;;908
1023 Moelv;3411 Ringsaker;4 465;;3,91;;1 141
1025 Kvål;3411 Ringsaker;264;;0,12;;2 133
1026 Kylstad;3411 Ringsaker;400;;0,27;;1 484
1027 Mesnali;3411 Ringsaker;372;;0,62;;603
1028 Stavsjø;3411 Ringsaker;254;;0,35;;719
1031 Slemsrud;3403 Hamar;514;;0,40;;1 299
1032 Lismarka;3411 Ringsaker;207;;0,24;;848
1041 Ådalsbruk;3412 Løten;759;;0,77;;992
1042 Løten;3412 Løten;2 754;;1,88;;1 466
1043 Løiten brænderi;3412 Løten;874;;0,76;;1 147
1051 Tangen;3413 Stange;535;;0,60;;897
1052 Stange;3413 Stange;3 127;;2,16;;1 448
1053 Sørbygdafeltet;3413 Stange;425;;0,38;;1 132
1054 Ilseng i alt;;992;;1,06;;932
;3413 Stange;;964;;0,98;981
;3403 Hamar;;28;;0,08;343
1055 Gata;3413 Stange;519;;0,60;;868
1056 Romedal sentrum;3413 Stange;719;;0,50;;1 445
1058 Bekkelaget;3413 Stange;6 848;;3,31;;2 070
1061 Sand;3414 Nord-Odal;1 079;;1,36;;794
1062 Mo;3414 Nord-Odal;407;;0,54;;752
1071 Skarnes;3415 Sør-Odal;2 557;;2,43;;1 054
1072 Sander;3415 Sør-Odal;302;;0,27;;1 101
1073 Disenå;3415 Sør-Odal;263;;0,52;;504
1082 Skotterud;3416 Eidskog;1 360;;1,51;;903
1083 Magnor;3416 Eidskog;918;;1,35;;679
1092 Kirkenær;3417 Grue;1 231;;1,92;;640
1101 Flisa;3418 Åsnes;1 712;;1,81;;946
1102 Kjellmyra;3418 Åsnes;418;;0,65;;647
1112 Våler;3419 Våler (Innlandet);1 145;;1,28;;893
1113 Braskereidfoss;3419 Våler (Innlandet);229;;1,03;;223
1121 Elverum;3420 Elverum;15 301;;11,72;;1 306
1122 Heradsbygd;3420 Elverum;421;;0,89;;471
1132 Nybergsund;3421 Trysil;370;;0,56;;665
1133 Innbygda;3421 Trysil;2 433;;2,99;;813
1141 Rena;3422 Åmot;2 216;;2,00;;1 107
1151 Koppang;3423 Stor-Elvdal;1 101;;2,02;;546
1161 Otnes;3424 Rendalen;263;;0,49;;541
1181 Tolga;3426 Tolga;583;;1,05;;558
1191 Tynset;3427 Tynset;2 779;;2,91;;957
1201 Alvdal;3428 Alvdal;778;;1,38;;565
1211 Folldal;3429 Folldal;497;;1,04;;476
1221 Os;3430 Os;672;;1,01;;667
1501 Lillehammer;3405 Lillehammer;21 111;;11,45;;1 844
1502 Jørstadmoen;3405 Lillehammer;661;;0,80;;825
1503 Fåberg;3405 Lillehammer;696;;0,52;;1 347
1505 Vingrom;3405 Lillehammer;759;;0,64;;1 181
1506 Vingnes;3405 Lillehammer;1 495;;0,97;;1 541
1511 Gjøvik;3407 Gjøvik;20 339;;12,85;;1 583
1513 Bybrua;3407 Gjøvik;1 086;;0,88;;1 240
1515 Biri;3407 Gjøvik;1 495;;2,03;;738
1516 Monssveen;3407 Gjøvik;349;;0,23;;1 486
1522 Dombås;3431 Dovre;1 164;;1,55;;753
1541 Bismo;3433 Skjåk;634;;1,20;;526
1551 Fossbergom;3434 Lom;830;;1,46;;567
1561 Vågåmo;3435 Vågå;1 487;;1,68;;885
1562 Lalm;3435 Vågå;328;;0,34;;954
1571 Vinstra;3436 Nord-Fron;2 678;;3,07;;872
1572 Kvam;3436 Nord-Fron;774;;1,15;;676
1582 Otta;3437 Sel;2 283;;2,13;;1 073
1584 Bjølstad;3437 Sel;386;;0,52;;741
1585 Sandbumoen;3437 Sel;255;;0,24;;1 071
1591 Hundorp;3438 Sør-Fron;583;;0,85;;689
1592 Harpefoss;3438 Sør-Fron;333;;0,52;;640
1593 Lia;3438 Sør-Fron;277;;0,42;;659
1601 Ringebu;3439 Ringebu;1 353;;1,85;;733
1602 Fåvang;3439 Ringebu;720;;0,96;;750
1611 Granrudmoen;3440 Øyer;1 678;;1,61;;1 044
1612 Tretten;3440 Øyer;860;;1,22;;707
1613 Øyer;3440 Øyer;435;;0,69;;633
1621 Segalstad bru;3441 Gausdal;1 026;;1,30;;789
1622 Follebu;3441 Gausdal;1 160;;1,06;;1 095
1623 Forset;3441 Gausdal;584;;0,69;;849
1631 Kapp;3442 Østre Toten;2 123;;1,84;;1 151
1632 Sletta;3442 Østre Toten;296;;0,33;;897
1633 Lena;3442 Østre Toten;1 245;;1,41;;884
1635 Skreia;3442 Østre Toten;922;;1,02;;905
1636 Lensbygda;3442 Østre Toten;478;;0,58;;826
1637 Kolbu;3442 Østre Toten;648;;0,62;;1 049
1638 Nordlia;3442 Østre Toten;671;;0,47;;1 421
1642 Reinsvoll;3443 Vestre Toten;1 051;;1,17;;901
1643 Bøverbru;3443 Vestre Toten;752;;0,66;;1 141
1644 Eina;3443 Vestre Toten;704;;0,73;;969
1645 Raufoss i alt;;7 839;;7,11;;1 102
;3443 Vestre Toten;;7 565;;6,71;1 127
;3407 Gjøvik;;274;;0,40;685
1652 Jevnaker;3053 Jevnaker;5 011;;4,07;;1 230
1661 Lunner;3054 Lunner;962;;0,93;;1 036
1662 Roa;3054 Lunner;965;;1,02;;943
1663 Grua;3054 Lunner;1 495;;0,79;;1 890
1664 Harestua;3054 Lunner;2 376;;1,52;;1 562
1675 Brandbu/Jaren;3446 Gran;4 848;;5,52;;878
1676 Gran/Ringstad;3446 Gran;1 657;;1,45;;1 142
1683 Hov;3447 Søndre Land;2 054;;2,27;;903
1691 Dokka;3448 Nordre Land;2 924;;3,37;;868
1701 Bagn;3449 Sør-Aurdal;627;;0,86;;731
1711 Fagernes;3451 Nord-Aurdal;1 951;;2,00;;978
1712 Leira;3451 Nord-Aurdal;927;;1,13;;817
1713 Aurdal;3451 Nord-Aurdal;658;;0,78;;844
1721 Røn;3452 Vestre Slidre;260;;0,49;;536
1722 Slidre;3452 Vestre Slidre;337;;0,47;;711
1731 Moane;3453 Øystre Slidre;341;;0,63;;541
1732 Beitostølen;3453 Øystre Slidre;358;;1,06;;338
1733 Heggenes;3453 Øystre Slidre;275;;0,46;;599
1751 Bruflat;3450 Etnedal;235;;0,42;;559
2003 Drammen i alt;;110 236;;47,34;;2 329
;3005 Drammen;;82 875;;30,10;2 754
;3049 Lier;;13 029;;8,48;1 536
;3048 Øvre Eiker;;9 514;;6,41;1 484
;3025 Asker;;4 289;;2,07;2 072
;3802 Holmestrand;;529;;0,28;1 902
2004 Konnerud;3005 Drammen;10 353;;4,70;;2 203
2011 Hvittingfoss;3006 Kongsberg;1 103;;1,13;;976
2015 Kongsberg;3006 Kongsberg;22 432;;13,69;;1 639
2025 Vang;3007 Ringerike;2 320;;1,65;;1 404
2028 Tyristrand;3007 Ringerike;936;;1,05;;887
2029 Sokna;3007 Ringerike;599;;0,65;;917
2030 Hallingby;3007 Ringerike;855;;0,65;;1 323
2032 Norderhov;3007 Ringerike;312;;0,35;;885
2033 Hønefoss;3007 Ringerike;16 359;;9,12;;1 794
2034 Nakkerud;3007 Ringerike;366;;0,42;;875
2035 Nymoen;3007 Ringerike;265;;0,25;;1 075
2041 Steinsåsen;3038 Hole;2 052;;1,26;;1 626
2042 Helgelandsmoen i alt;;546;;0,57;;952
;3038 Hole;;498;;0,51;969
;3007 Ringerike;;48;;0,06;807
2043 Gomnes;3038 Hole;368;;0,26;;1 390
2044 Kroksund;3038 Hole;330;;0,20;;1 630
2045 Sundvollen;3038 Hole;1 175;;0,80;;1 463
2051 Nesbyen;3040 Nesbyen;2 118;;2,65;;798
2061 Gol;3041 Gol;3 196;;3,92;;815
2071 Hemsedal;3042 Hemsedal;886;;0,92;;968
2072 Svøo;3042 Hemsedal;593;;0,72;;828
2081 Ål;3043 Ål;2 328;;2,76;;844
2082 Torpo;3043 Ål;385;;0,67;;574
2091 Hol;3044 Hol;288;;0,38;;751
2092 Geilo;3044 Hol;2 492;;3,24;;769
2101 Krøderen;3046 Krødsherad;600;;0,77;;780
2102 Noresund;3046 Krødsherad;363;;0,54;;675
2113 Vikersund;3047 Modum;3 226;;2,41;;1 337
2114 Åmot/Geithus;3047 Modum;6 694;;5,90;;1 135
2115 Sysle;3047 Modum;250;;0,21;;1 171
2121 Darbu;3048 Øvre Eiker;584;;0,63;;930
2122 Vestfossen;3048 Øvre Eiker;3 254;;2,32;;1 400
2124 Skotselv i alt;;736;;0,81;;907
;3048 Øvre Eiker;;735;;0,81;907
;3047 Modum;;1;;0,00;680
2125 Ormåsen;3048 Øvre Eiker;1 691;;0,79;;2 134
2143 Sylling;3049 Lier;736;;0,57;;1 294
2144 Tranby;3049 Lier;5 289;;2,11;;2 507
2145 Oddevall/Sjåstad;3049 Lier;421;;0,38;;1 122
2146 Fagerliåsen/Poverudbyen;3049 Lier;367;;0,27;;1 382
2148 Askgrenda;3049 Lier;529;;0,15;;3 458
2149 Nordal;3049 Lier;289;;0,17;;1 724
2151 Nærsnes;3025 Asker;1 613;;1,07;;1 503
2154 Røyken;3025 Asker;3 915;;2,12;;1 848
2157 Hyggen;3025 Asker;761;;0,52;;1 472
2161 Klokkarstua;3025 Asker;707;;0,53;;1 336
2162 Holmsbu;3025 Asker;298;;0,40;;744
2165 Sætre;3025 Asker;6 093;;4,12;;1 480
2166 Tofte;3025 Asker;3 058;;3,00;;1 019
2171 Rødberg;3052 Nore og Uvdal;481;;0,65;;740
2191 Prestfoss;3045 Sigdal;491;;0,69;;713
2201 Lampeland;3050 Flesberg;581;;0,63;;925
2202 Svene;3050 Flesberg;371;;0,36;;1 037
2211 Veggli;3051 Rollag;357;;0,68;;522
2501 Holmestrand;3802 Holmestrand;7 747;;4,47;;1 733
2502 Gullhaug;3802 Holmestrand;2 309;;1,38;;1 675
2511 Horten;3801 Horten;20 717;;8,67;;2 391
2521 Tønsberg i alt;;53 818;;26,23;;2 052
;3803 Tønsberg;;36 133;;15,91;2 271
;3811 Færder;;17 685;;10,32;1 713
2522 Vollen;3803 Tønsberg;640;;0,37;;1 725
2531 Sandefjord;3804 Sandefjord;45 520;;24,19;;1 882
2533 Hem;3805 Larvik;664;;0,34;;1 953
2541 Larvik;3805 Larvik;26 731;;15,04;;1 777
2542 Tveteneåsen;3805 Larvik;855;;0,37;;2 316
2551 Stavern;3805 Larvik;5 810;;3,76;;1 546
2561 Berger i alt;;1 125;;0,87;;1 293
;3005 Drammen;;1 121;;0,86;1 306
;3802 Holmestrand;;4;;0,01;338
2562 Svelvik i alt;;3 985;;2,33;;1 714
;3005 Drammen;;3 860;;2,25;1 717
;3025 Asker;;125;;0,08;1 621
2563 Nesbygda;3005 Drammen;1 013;;0,69;;1 465
2571 Selvik;3802 Holmestrand;3 284;;1,59;;2 065
2572 Sande;3802 Holmestrand;2 262;;1,33;;1 703
2573 Klevjer;3802 Holmestrand;468;;0,33;;1 412
2574 Ekeberg;3802 Holmestrand;433;;0,33;;1 324
2582 Hof;3802 Holmestrand;897;;0,82;;1 090
2583 Sundbyfoss;3802 Holmestrand;565;;0,46;;1 223
2592 Kirkevoll/Brekkeåsen;3803 Tønsberg;954;;0,58;;1 637
2597 Revetal/Bergsåsen;3803 Tønsberg;2 421;;1,61;;1 508
2598 Linnestad;3803 Tønsberg;320;;0,42;;759
2599 Gretteåsen;3803 Tønsberg;211;;0,09;;2 442
2600 Solerød;3803 Tønsberg;516;;0,35;;1 461
2601 Nykirke;3801 Horten;715;;0,54;;1 322
2602 Skoppum;3801 Horten;1 694;;1,15;;1 478
2603 Åsgårdstrand i alt;;2 939;;1,47;;2 000
;3801 Horten;;2 881;;1,42;2 026
